country,date,total_cases,total_deaths,icu_patients
Canada,2022-01-02,2188309,30024,429
Canada,2022-01-03,2188309,30024,456
Canada,2022-01-04,2188309,30024,505
Canada,2022-01-05,2188309,30024,517
Canada,2022-01-06,2188309,30024,561
Canada,2022-01-07,2188309,30024,594
Canada,2022-01-08,2188309,30024,641
Canada,2022-01-09,2482142,30363,664
Canada,2022-01-10,2482142,30363,706
Canada,2022-01-11,2482142,30363,757
Canada,2022-01-12,2482142,30363,792
Canada,2022-01-13,2482142,30363,793
Canada,2022-01-14,2482142,30363,813
Canada,2022-01-15,2482142,30363,843
Canada,2022-01-16,2720411,30986,861
Canada,2022-01-17,2720411,30986,909
Canada,2022-01-18,2720411,30986,927
Canada,2022-01-19,2720411,30986,952
Canada,2022-01-20,2720411,30986,965
Canada,2022-01-21,2720411,30986,960
Canada,2022-01-22,2720411,30986,962
Canada,2022-01-23,2892021,32001,968
Canada,2022-01-24,2892021,32001,1000
Canada,2022-01-25,2892021,32001,997
Canada,2022-01-26,2892021,32001,973
Canada,2022-01-27,2892021,32001,971
Canada,2022-01-28,2892021,32001,986
Canada,2022-01-29,2892021,32001,958
Canada,2022-01-30,3016024,33119,958
Canada,2022-01-31,3016024,33119,978
Canada,2022-02-01,3016024,33119,949
Canada,2022-02-02,3016024,33119,937
Canada,2022-02-03,3016024,33119,938
Canada,2022-02-04,3016024,33119,908
Canada,2022-02-05,3016024,33119,875
Canada,2022-02-06,3110337,34099,857
Canada,2022-02-07,3110337,34099,877
Canada,2022-02-08,3110337,34099,870
Canada,2022-02-09,3110337,34099,828
Canada,2022-02-10,3110337,34099,812
Canada,2022-02-11,3110337,34099,791
Canada,2022-02-12,3110337,34099,767
Canada,2022-02-13,3180839,34916,758
Canada,2022-02-14,3180839,34916,734
Canada,2022-02-15,3180839,34916,718
Canada,2022-02-16,3180839,34916,699
Canada,2022-02-17,3180839,34916,695
Canada,2022-02-18,3180839,34916,683
Canada,2022-02-19,3180839,34916,636
Canada,2022-02-20,3234312,35529,617
Canada,2022-02-21,3234312,35529,614
Canada,2022-02-22,3234312,35529,612
Canada,2022-02-23,3234312,35529,604
Canada,2022-02-24,3234312,35529,583
Canada,2022-02-25,3234312,35529,555
Canada,2022-02-26,3234312,35529,532
Canada,2022-02-27,3276987,35994,524
Canada,2022-02-28,3276987,35994,529
Canada,2022-03-01,3276987,35994,527
Canada,2022-03-02,3276987,35994,517
Canada,2022-03-03,3276987,35994,513
Canada,2022-03-04,3276987,35994,491
Canada,2022-03-05,3276987,35994,483
Canada,2022-03-06,3317500,36429,477
Canada,2022-03-07,3317500,36429,481
Canada,2022-03-08,3317500,36429,474
Canada,2022-03-09,3317500,36429,466
Canada,2022-03-10,3317500,36429,462
Canada,2022-03-11,3317500,36429,446
Canada,2022-03-12,3317500,36429,435
Canada,2022-03-13,3356496,36849,426
Canada,2022-03-14,3356496,36849,428
Canada,2022-03-15,3356496,36849,417
Canada,2022-03-16,3356496,36849,396
Canada,2022-03-17,3356496,36849,381
Canada,2022-03-18,3356496,36849,369
Canada,2022-03-19,3356496,36849,358
Canada,2022-03-20,3393835,37150,361
Canada,2022-03-21,3393835,37150,362
Canada,2022-03-22,3393835,37150,364
Canada,2022-03-23,3393835,37150,359
Canada,2022-03-24,3393835,37150,351
Canada,2022-03-25,3393835,37150,347
Canada,2022-03-26,3393835,37150,340
Canada,2022-03-27,3436006,37411,342
Canada,2022-03-28,3436006,37411,339
Canada,2022-03-29,3436006,37411,338
Canada,2022-03-30,3436006,37411,328
Canada,2022-03-31,3436006,37411,318
Canada,2022-04-01,3436006,37411,312
Canada,2022-04-02,3436006,37411,314
Canada,2022-04-03,3492403,37671,313
Canada,2022-04-04,3492403,37671,332
Canada,2022-04-05,3492403,37671,339
Canada,2022-04-06,3492403,37671,336
Canada,2022-04-07,3492403,37671,338
Canada,2022-04-08,3492403,37671,336
Canada,2022-04-09,3492403,37671,343
Canada,2022-04-10,3561059,37977,342
Canada,2022-04-11,3561059,37977,363
Canada,2022-04-12,3561059,37977,373
Canada,2022-04-13,3561059,37977,369
Canada,2022-04-14,3561059,37977,355
Canada,2022-04-15,3561059,37977,368
Canada,2022-04-16,3561059,37977,370
Canada,2022-04-17,3628005,38301,373
Canada,2022-04-18,3628005,38301,384
Canada,2022-04-19,3628005,38301,387
Canada,2022-04-20,3628005,38301,380
Canada,2022-04-21,3628005,38301,368
Canada,2022-04-22,3628005,38301,379
Canada,2022-04-23,3628005,38301,398
Canada,2022-04-24,3691252,38753,392
Canada,2022-04-25,3691252,38753,396
Canada,2022-04-26,3691252,38753,394
Canada,2022-04-27,3691252,38753,397
Canada,2022-04-28,3691252,38753,390
Canada,2022-04-29,3691252,38753,395
Canada,2022-04-30,3691252,38753,365
Canada,2022-05-01,3745771,39230,369
Canada,2022-05-02,3745771,39230,385
Canada,2022-05-03,3745771,39230,376
Canada,2022-05-04,3745771,39230,374
Canada,2022-05-05,3745771,39230,366
Canada,2022-05-06,3745771,39230,362
Canada,2022-05-07,3745771,39230,343
Canada,2022-05-08,3786840,39716,344
Canada,2022-05-09,3786840,39716,340
Canada,2022-05-10,3786840,39716,328
Canada,2022-05-11,3786840,39716,320
Canada,2022-05-12,3786840,39716,317
Canada,2022-05-13,3786840,39716,312
Canada,2022-05-14,3786840,39716,299
Canada,2022-05-15,3819258,40217,301
Canada,2022-05-16,3819258,40217,305
Canada,2022-05-17,3819258,40217,319
Canada,2022-05-18,3819258,40217,315
Canada,2022-05-19,3819258,40217,315
Canada,2022-05-20,3819258,40217,299
Canada,2022-05-21,3819258,40217,291
Canada,2022-05-22,3844313,40664,274
Canada,2022-05-23,3844313,40664,277
Canada,2022-05-24,3844313,40664,286
Canada,2022-05-25,3844313,40664,285
Canada,2022-05-26,3844313,40664,272
Canada,2022-05-27,3844313,40664,262
Canada,2022-05-28,3844313,40664,251
Canada,2022-05-29,3862713,40967,246
Canada,2022-05-30,3862713,40967,252
Canada,2022-05-31,3862713,40967,247
Canada,2022-06-01,3862713,40967,231
Canada,2022-06-02,3862713,40967,219
Canada,2022-06-03,3862713,40967,211
Canada,2022-06-04,3862713,40967,196
Canada,2022-06-05,3879739,41271,200
Canada,2022-06-06,3879739,41271,209
Canada,2022-06-07,3879739,41271,199
Canada,2022-06-08,3879739,41271,202
Canada,2022-06-09,3879739,41271,205
Canada,2022-06-10,3879739,41271,193
Canada,2022-06-11,3879739,41271,187
Canada,2022-06-12,3892409,41348,188
Canada,2022-06-13,3892409,41348,192
Canada,2022-06-14,3892409,41348,189
Canada,2022-06-15,3892409,41348,191
Canada,2022-06-16,3892409,41348,178
Canada,2022-06-17,3892409,41348,174
Canada,2022-06-18,3892409,41348,162
Canada,2022-06-19,3915721,41017,166
Canada,2022-06-20,3915721,41017,172
Canada,2022-06-21,3915721,41017,166
Canada,2022-06-22,3915721,41017,163
Canada,2022-06-23,3915721,41017,167
Canada,2022-06-24,3915721,41017,162
Canada,2022-06-25,3915721,41017,150
Canada,2022-06-26,3931184,41160,156
Canada,2022-06-27,3931184,41160,157
Canada,2022-06-28,3931184,41160,154
Canada,2022-06-29,3931184,41160,155
Canada,2022-06-30,3931184,41160,160
Canada,2022-07-01,3931184,41160,162
Canada,2022-07-02,3931184,41160,149
Canada,2022-07-03,3948936,41300,157
Canada,2022-07-04,3948936,41300,163
Canada,2022-07-05,3948936,41300,176
Canada,2022-07-06,3948936,41300,179
Canada,2022-07-07,3948936,41300,191
Canada,2022-07-08,3948936,41300,194
Canada,2022-07-09,3948936,41300,191
Canada,2022-07-10,3971598,41452,194
Canada,2022-07-11,3971598,41452,200
Canada,2022-07-12,3971598,41452,196
Canada,2022-07-13,3971598,41452,205
Canada,2022-07-14,3971598,41452,199
Canada,2022-07-15,3971598,41452,200
Canada,2022-07-16,3971598,41452,185
Canada,2022-07-17,3999155,41626,189
Canada,2022-07-18,3999155,41626,199
Canada,2022-07-19,3999155,41626,214
Canada,2022-07-20,3999155,41626,209
Canada,2022-07-21,3999155,41626,206
Canada,2022-07-22,3999155,41626,216
Canada,2022-07-23,3999155,41626,213
Canada,2022-07-24,4031590,41868,210
Canada,2022-07-25,4031590,41868,218
Canada,2022-07-26,4031590,41868,226
Canada,2022-07-27,4031590,41868,231
Canada,2022-07-28,4031590,41868,232
Canada,2022-07-29,4031590,41868,239
Canada,2022-07-30,4031590,41868,245
Canada,2022-07-31,4064909,42159,248
Canada,2022-08-01,4064909,42159,249
Canada,2022-08-02,4064909,42159,254
Canada,2022-08-03,4064909,42159,250
Canada,2022-08-04,4064909,42159,234
Canada,2022-08-05,4064909,42159,227
Canada,2022-08-06,4064909,42159,221
Canada,2022-08-07,4093758,42422,223
Canada,2022-08-08,4093758,42422,232
Canada,2022-08-09,4093758,42422,231
Canada,2022-08-10,4093758,42422,229
Canada,2022-08-11,4093758,42422,230
Canada,2022-08-12,4093758,42422,239
Canada,2022-08-13,4093758,42422,227
Canada,2022-08-14,4119450,42768,235
Canada,2022-08-15,4119450,42768,227
Canada,2022-08-16,4119450,42768,226
Canada,2022-08-17,4119450,42768,228
Canada,2022-08-18,4119450,42768,227
Canada,2022-08-19,4119450,42768,230
Canada,2022-08-20,4119450,42768,231
Canada,2022-08-21,4143356,43027,239
Canada,2022-08-22,4143356,43027,244
Canada,2022-08-23,4143356,43027,243
Canada,2022-08-24,4143356,43027,251
Canada,2022-08-25,4143356,43027,243
Canada,2022-08-26,4143356,43027,230
Canada,2022-08-27,4143356,43027,234
Canada,2022-08-28,4166438,43327,241
Canada,2022-08-29,4166438,43327,250
Canada,2022-08-30,4166438,43327,239
Canada,2022-08-31,4166438,43327,234
Canada,2022-09-01,4166438,43327,221
Canada,2022-09-02,4166438,43327,218
Canada,2022-09-03,4166438,43327,203
Canada,2022-09-04,4187524,43629,209
Canada,2022-09-05,4187524,43629,214
Canada,2022-09-06,4187524,43629,219
Canada,2022-09-07,4187524,43629,220
Canada,2022-09-08,4187524,43629,218
Canada,2022-09-09,4187524,43629,213
Canada,2022-09-10,4187524,43629,209
Canada,2022-09-11,4206002,43882,215
Canada,2022-09-12,4206002,43882,216
Canada,2022-09-13,4206002,43882,216
Canada,2022-09-14,4206002,43882,214
Canada,2022-09-15,4206002,43882,222
Canada,2022-09-16,4206002,43882,230
Canada,2022-09-17,4206002,43882,221
Canada,2022-09-18,4222728,44109,214
Canada,2022-09-19,4222728,44109,223
Canada,2022-09-20,4222728,44109,228
Canada,2022-09-21,4222728,44109,221
Canada,2022-09-22,4222728,44109,210
Canada,2022-09-23,4222728,44109,205
Canada,2022-09-24,4222728,44109,204
Canada,2022-09-25,4240286,44333,208
Canada,2022-09-26,4240286,44333,214
Canada,2022-09-27,4240286,44333,241
Canada,2022-09-28,4240286,44333,229
Canada,2022-09-29,4240286,44333,237
Canada,2022-09-30,4240286,44333,245
Canada,2022-10-01,4240286,44333,238
Canada,2022-10-02,4258929,44543,229
Canada,2022-10-03,4258929,44543,232
Canada,2022-10-04,4258929,44543,232
Canada,2022-10-05,4258929,44543,239
Canada,2022-10-06,4258929,44543,237
Canada,2022-10-07,4258929,44543,232
Canada,2022-10-08,4258929,44543,234
Canada,2022-10-09,4278563,44774,221
Canada,2022-10-10,4278563,44774,222
Canada,2022-10-11,4278563,44774,227
Canada,2022-10-12,4278563,44774,237
Canada,2022-10-13,4278563,44774,238
Canada,2022-10-14,4278563,44774,236
Canada,2022-10-15,4278563,44774,240
Canada,2022-10-16,4298975,45061,249
Canada,2022-10-17,4298975,45061,261
Canada,2022-10-18,4298975,45061,257
Canada,2022-10-19,4298975,45061,253
Canada,2022-10-20,4298975,45061,258
Canada,2022-10-21,4298975,45061,254
Canada,2022-10-22,4298975,45061,261
Canada,2022-10-23,4320429,45440,257
Canada,2022-10-24,4320429,45440,256
Canada,2022-10-25,4320429,45440,246
Canada,2022-10-26,4320429,45440,251
Canada,2022-10-27,4320429,45440,234
Canada,2022-10-28,4320429,45440,227
Canada,2022-10-29,4320429,45440,225
Canada,2022-10-30,4341788,45820,217
Canada,2022-10-31,4341788,45820,230
Canada,2022-11-01,4341788,45820,227
Canada,2022-11-02,4341788,45820,232
Canada,2022-11-03,4341788,45820,243
Canada,2022-11-04,4341788,45820,234
Canada,2022-11-05,4341788,45820,241
Canada,2022-11-06,4362752,46196,235
Canada,2022-11-07,4362752,46196,240
Canada,2022-11-08,4362752,46196,256
Canada,2022-11-09,4362752,46196,255
Canada,2022-11-10,4362752,46196,258
Canada,2022-11-11,4362752,46196,250
Canada,2022-11-12,4362752,46196,241
Canada,2022-11-13,4381148,46540,248
Canada,2022-11-14,4381148,46540,238
Canada,2022-11-15,4381148,46540,241
Canada,2022-11-16,4381148,46540,239
Canada,2022-11-17,4381148,46540,221
Canada,2022-11-18,4381148,46540,226
Canada,2022-11-19,4381148,46540,235
Canada,2022-11-20,4396437,46844,237
Canada,2022-11-21,4396437,46844,246
Canada,2022-11-22,4396437,46844,251
Canada,2022-11-23,4396437,46844,256
Canada,2022-11-24,4396437,46844,248
Canada,2022-11-25,4396437,46844,257
Canada,2022-11-26,4396437,46844,249
Canada,2022-11-27,4411019,47166,248
Canada,2022-11-28,4411019,47166,247
Canada,2022-11-29,4411019,47166,245
Canada,2022-11-30,4411019,47166,247
Canada,2022-12-01,4411019,47166,248
Canada,2022-12-02,4411019,47166,240
Canada,2022-12-03,4411019,47166,236
Canada,2022-12-04,4426153,47474,229
Canada,2022-12-05,4426153,47474,236
Canada,2022-12-06,4426153,47474,228
Canada,2022-12-07,4426153,47474,228
Canada,2022-12-08,4426153,47474,225
Canada,2022-12-09,4426153,47474,224
Canada,2022-12-10,4426153,47474,230
Canada,2022-12-11,4442362,47759,219
Canada,2022-12-12,4442362,47759,217
Canada,2022-12-13,4442362,47759,212
Canada,2022-12-14,4442362,47759,208
Canada,2022-12-15,4442362,47759,209
Canada,2022-12-16,4442362,47759,211
Canada,2022-12-17,4442362,47759,213
Canada,2022-12-18,4458987,48039,212
Canada,2022-12-19,4458987,48039,224
Canada,2022-12-20,4458987,48039,224
Canada,2022-12-21,4458987,48039,222
Canada,2022-12-22,4458987,48039,216
Canada,2022-12-23,4458987,48039,201
Canada,2022-12-24,4458987,48039,194
Canada,2022-12-25,4476385,48421,194
Canada,2022-12-26,4476385,48421,188
Canada,2022-12-27,4476385,48421,207
Canada,2022-12-28,4476385,48421,214
Canada,2022-12-29,4476385,48421,222
Canada,2022-12-30,4476385,48421,229
Canada,2022-12-31,4476385,48421,229
Canada,2023-01-01,4492780,48771,224
Canada,2023-01-02,4492780,48771,222
Canada,2023-01-03,4492780,48771,237
Canada,2023-01-04,4492780,48771,230
Canada,2023-01-05,4492780,48771,234
Canada,2023-01-06,4492780,48771,248
Canada,2023-01-07,4492780,48771,238
Canada,2023-01-08,4509471,49029,231
Canada,2023-01-09,4509471,49029,246
Canada,2023-01-10,4509471,49029,230
Canada,2023-01-11,4509471,49029,215
Canada,2023-01-12,4509471,49029,217
Canada,2023-01-13,4509471,49029,221
Canada,2023-01-14,4509471,49029,209
Canada,2023-01-15,4526267,49361,208
Canada,2023-01-16,4526267,49361,208
Canada,2023-01-17,4526267,49361,205
Canada,2023-01-18,4526267,49361,192
Canada,2023-01-19,4526267,49361,192
Canada,2023-01-20,4526267,49361,186
Canada,2023-01-21,4526267,49361,187
Canada,2023-01-22,4539941,49663,186
Canada,2023-01-23,4539941,49663,185
Canada,2023-01-24,4539941,49663,191
Canada,2023-01-25,4539941,49663,194
Canada,2023-01-26,4539941,49663,178
Canada,2023-01-27,4539941,49663,178
Canada,2023-01-28,4539941,49663,167
Canada,2023-01-29,4551396,49941,171
Canada,2023-01-30,4551396,49941,176
Canada,2023-01-31,4551396,49941,178
Canada,2023-02-01,4551396,49941,174
Canada,2023-02-02,4551396,49941,168
Canada,2023-02-03,4551396,49941,166
Canada,2023-02-04,4551396,49941,157
Canada,2023-02-05,4561733,50193,162
Canada,2023-02-06,4561733,50193,166
Canada,2023-02-07,4561733,50193,162
Canada,2023-02-08,4561733,50193,170
Canada,2023-02-09,4561733,50193,168
Canada,2023-02-10,4561733,50193,172
Canada,2023-02-11,4561733,50193,162
Canada,2023-02-12,4572066,50419,150
Canada,2023-02-13,4572066,50419,156
Canada,2023-02-14,4572066,50419,152
Canada,2023-02-15,4572066,50419,152
Canada,2023-02-16,4572066,50419,149
Canada,2023-02-17,4572066,50419,148
Canada,2023-02-18,4572066,50419,141
Canada,2023-02-19,4582388,50631,145
Canada,2023-02-20,4582388,50631,149
Canada,2023-02-21,4582388,50631,154
Canada,2023-02-22,4582388,50631,157
Canada,2023-02-23,4582388,50631,158
Canada,2023-02-24,4582388,50631,163
Canada,2023-02-25,4582388,50631,163
Canada,2023-02-26,4592058,50799,167
Canada,2023-02-27,4592058,50799,177
Canada,2023-02-28,4592058,50799,172
Canada,2023-03-01,4592058,50799,160
Canada,2023-03-02,4592058,50799,157
Canada,2023-03-03,4592058,50799,156
Canada,2023-03-04,4592058,50799,148
Canada,2023-03-05,4601219,50964,141
Canada,2023-03-06,4601219,50964,147
Canada,2023-03-07,4601219,50964,143
Canada,2023-03-08,4601219,50964,151
Canada,2023-03-09,4601219,50964,152
Canada,2023-03-10,4601219,50964,151
Canada,2023-03-11,4601219,50964,155
Canada,2023-03-12,4610166,51125,145
Canada,2023-03-13,4610166,51125,139
Canada,2023-03-14,4610166,51125,135
Canada,2023-03-15,4610166,51125,126
Canada,2023-03-16,4610166,51125,128
Canada,2023-03-17,4610166,51125,111
Canada,2023-03-18,4610166,51125,111
Canada,2023-03-19,4618751,51306,121
Canada,2023-03-20,4618751,51306,131
Canada,2023-03-21,4618751,51306,136
Canada,2023-03-22,4618751,51306,137
Canada,2023-03-23,4618751,51306,130
Canada,2023-03-24,4618751,51306,129
Canada,2023-03-25,4618751,51306,118
Canada,2023-03-26,4627097,51457,120
Canada,2023-03-27,4627097,51457,116
Canada,2023-03-28,4627097,51457,127
Canada,2023-03-29,4627097,51457,124
Canada,2023-03-30,4627097,51457,128
Canada,2023-03-31,4627097,51457,124
Canada,2023-04-01,4627097,51457,129
Canada,2023-04-02,4634947,51588,124
Canada,2023-04-03,4634947,51588,129
Canada,2023-04-04,4634947,51588,133
Canada,2023-04-05,4634947,51588,131
Canada,2023-04-06,4634947,51588,134
Canada,2023-04-07,4634947,51588,137
Canada,2023-04-08,4634947,51588,137
Canada,2023-04-09,4642032,51735,143
Canada,2023-04-10,4642032,51735,145
Canada,2023-04-11,4642032,51735,141
Canada,2023-04-12,4642032,51735,141
Canada,2023-04-13,4642032,51735,140
Canada,2023-04-14,4642032,51735,143
Canada,2023-04-15,4642032,51735,130
Canada,2023-04-16,4648325,51881,126
Canada,2023-04-17,4648325,51881,122
Canada,2023-04-18,4648325,51881,121
Canada,2023-04-19,4648325,51881,127
Canada,2023-04-20,4648325,51881,121
Canada,2023-04-21,4648325,51881,125
Canada,2023-04-22,4648325,51881,124
Canada,2023-04-23,4654930,52000,125
Canada,2023-04-24,4654930,52000,120
Canada,2023-04-25,4654930,52000,119
Canada,2023-04-26,4654930,52000,122
Canada,2023-04-27,4654930,52000,131
Canada,2023-04-28,4654930,52000,122
Canada,2023-04-29,4654930,52000,124
Canada,2023-04-30,4660700,52150,123
Canada,2023-05-01,4660700,52150,126
Canada,2023-05-02,4660700,52150,123
Canada,2023-05-03,4660700,52150,117
Canada,2023-05-04,4660700,52150,112
Canada,2023-05-05,4660700,52150,113
Canada,2023-05-06,4660700,52150,108
Canada,2023-05-07,4665930,52291,106
Canada,2023-05-08,4665930,52291,107
Canada,2023-05-09,4665930,52291,110
Canada,2023-05-10,4665930,52291,116
Canada,2023-05-11,4665930,52291,121
Canada,2023-05-12,4665930,52291,119
Canada,2023-05-13,4665930,52291,110
Canada,2023-05-14,4670563,52411,109
Canada,2023-05-15,4670563,52411,111
Canada,2023-05-16,4670563,52411,111
Canada,2023-05-17,4670563,52411,111
Canada,2023-05-18,4670563,52411,109
Canada,2023-05-19,4670563,52411,105
Canada,2023-05-20,4670563,52411,99
Canada,2023-05-21,4672368,52458,98
Canada,2023-05-22,4672368,52458,103
Canada,2023-05-23,4672368,52458,102
Canada,2023-05-24,4672368,52458,101
Canada,2023-05-25,4672368,52458,98
Canada,2023-05-26,4672368,52458,95
Canada,2023-05-27,4672368,52458,91
Canada,2023-05-28,4674006,52493,84
Canada,2023-05-29,4674006,52493,89
Canada,2023-05-30,4674006,52493,88
Canada,2023-05-31,4674006,52493,92
Canada,2023-06-01,4674006,52493,90
Canada,2023-06-02,4674006,52493,92
Canada,2023-06-03,4674006,52493,90
Canada,2023-06-04,4675552,52527,88
Canada,2023-06-05,4675552,52527,92
Canada,2023-06-06,4675552,52527,88
Canada,2023-06-07,4675552,52527,88
Canada,2023-06-08,4675552,52527,77
Canada,2023-06-09,4675552,52527,72
Canada,2023-06-10,4675552,52527,72
Canada,2023-06-11,4676818,52556,71
Canada,2023-06-12,4676818,52556,68
Canada,2023-06-13,4676818,52556,74
Canada,2023-06-14,4676818,52556,75
Canada,2023-06-15,4676818,52556,73
Canada,2023-06-16,4676818,52556,77
Canada,2023-06-17,4676818,52556,77
Canada,2023-06-18,4677830,52581,76
Canada,2023-06-19,4677830,52581,78
Canada,2023-06-20,4677830,52581,77
Canada,2023-06-21,4677830,52581,76
Canada,2023-06-22,4677830,52581,79
Canada,2023-06-23,4677830,52581,75
Canada,2023-06-24,4677830,52581,70
Canada,2023-06-25,4678690,52603,67
Canada,2023-06-26,4678690,52603,67
Canada,2023-06-27,4678690,52603,62
Canada,2023-06-28,4678690,52603,59
Canada,2023-06-29,4678690,52603,59
Canada,2023-06-30,4678690,52603,56
Canada,2023-07-01,4678690,52603,54
Canada,2023-07-02,4679449,52623,55
Canada,2023-07-03,4679449,52623,55
Canada,2023-07-04,4679449,52623,57
Canada,2023-07-05,4679449,52623,55
Canada,2023-07-06,4679449,52623,58
Canada,2023-07-07,4679449,52623,56
Canada,2023-07-08,4679449,52623,53
Canada,2023-07-09,4680087,52635,55
Canada,2023-07-10,4680087,52635,54
Canada,2023-07-11,4680087,52635,55
Canada,2023-07-12,4680087,52635,57
Canada,2023-07-13,4680087,52635,56
Canada,2023-07-14,4680087,52635,56
Canada,2023-07-15,4680087,52635,61
Canada,2023-07-16,4680848,52660,60
Canada,2023-07-17,4680848,52660,57
Canada,2023-07-18,4680848,52660,58
Canada,2023-07-19,4680848,52660,57
Canada,2023-07-20,4680848,52660,52
Canada,2023-07-21,4680848,52660,57
Canada,2023-07-22,4680848,52660,55
Canada,2023-07-23,4681782,52682,59
Canada,2023-07-24,4681782,52682,59
Canada,2023-07-25,4681782,52682,57
Canada,2023-07-26,4681782,52682,59
Canada,2023-07-27,4681782,52682,59
